,,,General Information,,,,,,,Current Academic Standing,,,GPA/Academic Performance from previous term:,,,Attendance Record,,,,Previous Academic Support Received,,,,,Academic Challenges,,,,,External/Personal Factors Affecting Performance,,
2201005086,"Castillo, Patrick Claire",BSIT / 3rd Year,CITC,Kalilangan,patrick.castillo2395@buksu.edu.ph,Face to face,Richard B. Salazar,1,1,0,1,6,2nd - 2nd Semester,2.37,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
2401012210,"Mendoza, Gabriel Jane",BSEntrep / 2nd Year,CBAA,Cabanglasan,gabriel.mendoza7158@gmail.com,Face to face,Rhea L. Aquino,1,1,0,0,4,1st - 2nd Semester,2.49,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2402005632,"Dela Cruz, Rafael Kate",BSCrim / 1st Year,CCJE,Main,rafael.delacruz628@buksu.edu.ph,Regular,Leah C. Dizon,1,1,0,0,4,1st - 1st Semester,1.85,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2402009859,"Ocampo, Joshua Anne",BSDAT-EMC / 2nd Year,F,Main,joshua.ocampo4141@buksu.edu.ph,Face to face,Maria G. Ramos,1,1,1,1,8,2nd - 1st Semester,3.43,5,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
2201010061,"Padilla, Joseph Lopez",BSEd-Math / 3rd Year,CTE,Dangcagan,joseph.padilla6811@buksu.edu.ph,Regular,Leah C. Dizon,1,1,0,0,4,2nd - 2nd Semester,2.07,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2301008106,"Garcia, Anne Beth",BSCS / 1st Year,CITC,Main,anne.garcia2608@gmail.com,Face to face,Angela S. Bautista,0,1,0,0,4,1st - 1st Semester,2.09,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2501009926,"Rosales, Miguel Lopez",BSN / 2nd Year,CON,Kitaotao,miguel.rosales4834@gmail.com,Online,Grace B. Lopez,0,1,0,0,2,2nd - 1st Semester,1.88,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2201013859,"Gonzales, Bianca Ramos",BSIT / 4th Year,CITC,Main,bianca.gonzales5712@gmail.com,Returnee,John P. Navarro,1,1,1,1,4,4th - 1st Semester,2.81,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2301011254,"Aguilar, Sean Rose",BSN / 3rd Year,CON,Baungon,sean.aguilar7851@buksu.edu.ph,Transferee,Rhea L. Aquino,1,1,1,1,8,2nd - 2nd Semester,2.92,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2401009089,"Ramos, Kevin Cruz",BSN / 1st Year,CON,Impasug-ong,kevin.ramos9314@buksu.edu.ph,Face to face,Leah C. Dizon,0,0,0,1,1,1st - 1st Semester,1.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2301008665,"Valencia, Andrea Cruz",BEEd / 4th Year,CTE,Main,andrea.valencia6407@buksu.edu.ph,Regular,Richard B. Salazar,0,1,0,0,3,4th - 1st Semester,2.24,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2401009930,"Reyes, Allen Paolo",BSEntrep / 4th Year,CBAA,Kitaotao,allen.reyes931@yahoo.com,Regular,Maria G. Ramos,0,0,0,0,3,3rd - 2nd Semester,1.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2401010318,"Castillo, Sean Louise",BSCS / 3rd Year,CITC,Dangcagan,sean.castillo6433@buksu.edu.ph,Face to face,Leah C. Dizon,1,1,1,1,6,2nd - 2nd Semester,3.44,4,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
2202005465,"Villanueva, Bryan Rose",BSA / 1st Year,CBAA,Kibawe,bryan.villanueva5066@buksu.edu.ph,Transferee,Carla M. Reyes,1,1,0,1,7,1st - 1st Semester,2.44,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2401008744,"Morales, Patrick Claire",BSBA-FM / 2nd Year,CBAA,Kitaotao,patrick.morales4069@gmail.com,Transferee,Carla M. Reyes,0,0,0,0,3,1st - 2nd Semester,2.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2302014131,"Valencia, Louise Paolo",BSMath / 4th Year,CAS,Kibawe,louise.valencia9222@buksu.edu.ph,Transferee,John P. Navarro,1,1,1,1,9,4th - 1st Semester,3.77,5,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2401005409,"Villanueva, Lyn Lopez",BSPsych / 4th Year,CAS,Main,lyn.villanueva1211@buksu.edu.ph,Face to face,Leah C. Dizon,0,1,0,1,4,4th - 1st Semester,1.87,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2202012305,"Pascual, Kenneth Jane",BPA / 2nd Year,COA,Kalilangan,kenneth.pascual7290@gmail.com,Transferee,Grace B. Lopez,1,1,1,1,7,2nd - 1st Semester,2.98,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2302011558,"Valencia, Kevin Kate",BSDAT-EMC / 3rd Year,F,San Fernando,kevin.valencia4347@buksu.edu.ph,Regular,Richard B. Salazar,0,0,0,1,2,3rd - 1st Semester,1.58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202011404,"Bautista, Angelo Marie",BSMath / 4th Year,CAS,Cabanglasan,angelo.bautista1167@gmail.com,Regular,Richard B. Salazar,1,1,0,0,5,3rd - 2nd Semester,2.42,2,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
2202012508,"Natividad, Paul Louise",BSA / 1st Year,CBAA,Cabanglasan,paul.natividad3904@yahoo.com,Regular,Richard B. Salazar,1,1,0,0,5,1st - 1st Semester,2.44,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2501009544,"Castillo, Allen Faith",BSEd-Math / 4th Year,CTE,Baungon,allen.castillo7253@buksu.edu.ph,Hybrid,John P. Navarro,1,1,1,0,3,4th - 1st Semester,2.58,3,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
2202008634,"Dela Cruz, Mark Grace",BSPsych / 3rd Year,CAS,San Fernando,mark.delacruz5972@yahoo.com,Regular,Nina V. Mendoza,0,0,0,0,1,2nd - 2nd Semester,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302009652,"Santos, Elijah Mae",BSBio / 1st Year,CAS,Impasug-ong,elijah.santos3765@gmail.com,Regular,Aileen C. Domingo,0,0,0,0,3,1st - 1st Semester,1.64,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2401005445,"Bautista, Rafael Lyn",BSEd-English / 1st Year,CTE,Kitaotao,rafael.bautista5825@buksu.edu.ph,Face to face,Raul Lecaros,1,1,0,0,4,1st - 1st Semester,2.41,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2401008518,"Flores, John Faith",BSEd-Math / 1st Year,CTE,Cabanglasan,john.flores858@gmail.com,Hybrid,Mark T. Villanueva,0,1,0,1,5,1st - 1st Semester,2.1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
2501013855,"Mendoza, Nathan Lopez",BSCS / 4th Year,CITC,Talakag,nathan.mendoza7709@yahoo.com,Face to face,Mark T. Villanueva,1,1,1,1,8,3rd - 2nd Semester,2.75,3,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
2302012184,"Bautista, Trisha Reyes",BSCrim / 3rd Year,CCJE,Kalilangan,trisha.bautista7554@yahoo.com,Face to face,Richard B. Salazar,0,1,0,1,6,2nd - 2nd Semester,2.35,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2402014404,"Rosales, Jerome Claire",BSN / 2nd Year,CON,Main,jerome.rosales2510@gmail.com,Regular,Paolo D. Torres,1,1,0,1,3,2nd - 1st Semester,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2202006552,"Cabrera, Anne Marie",BSMath / 2nd Year,CAS,Impasug-ong,anne.cabrera3954@buksu.edu.ph,Face to face,Nina V. Mendoza,1,1,1,1,7,1st - 2nd Semester,3.29,4,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
2302013801,"Domingo, Gabriel Santos",BSIT / 4th Year,CITC,Kibawe,gabriel.domingo5226@gmail.com,Face to face,Rhea L. Aquino,0,0,0,0,3,4th - 1st Semester,1.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2202013676,"Morales, Nathan Garcia",BSCrim / 4th Year,CCJE,Main,nathan.morales729@buksu.edu.ph,Regular,Patrick M. Rosales,0,1,0,0,4,4th - 1st Semester,2.11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2202012602,"Aguilar, Adrian Cruz",BSEd-English / 4th Year,CTE,Kitaotao,adrian.aguilar2451@buksu.edu.ph,Returnee,Nina V. Mendoza,0,1,0,0,5,4th - 1st Semester,2.18,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2402005481,"Aquino, Jerome Lyn",BPA / 3rd Year,COA,Kitaotao,jerome.aquino7698@buksu.edu.ph,Transferee,Aileen C. Domingo,0,0,0,0,1,3rd - 1st Semester,1.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2402005517,"Navarro, Angel Rose",BSEntrep / 4th Year,CBAA,Kalilangan,angel.navarro1133@buksu.edu.ph,Regular,Angela S. Bautista,1,1,0,1,7,3rd - 2nd Semester,2.2,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2301013803,"Gonzales, Camille Garcia",BSCrim / 1st Year,CCJE,Cabanglasan,camille.gonzales6935@gmail.com,Face to face,Rhea L. Aquino,1,1,0,1,3,1st - 1st Semester,2.29,2,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2201011045,"Castillo, Gabriel Faith",BEEd / 2nd Year,CTE,Cabanglasan,gabriel.castillo5251@gmail.com,Hybrid,Maria G. Ramos,0,1,0,0,1,2nd - 1st Semester,1.93,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2302010467,"Flores, Trisha Ramos",BEEd / 1st Year,CTE,Main,trisha.flores3933@gmail.com,Online,Rhea L. Aquino,1,1,1,1,8,1st - 1st Semester,3.56,5,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
2501006105,"Garcia, Fatima Lyn",BSCS / 3rd Year,CITC,Kitaotao,fatima.garcia1517@buksu.edu.ph,Transferee,Nina V. Mendoza,0,1,0,0,5,3rd - 1st Semester,2.23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2301005046,"Natividad, Kevin Anne",BSEd-Math / 1st Year,CTE,Cabanglasan,kevin.natividad362@buksu.edu.ph,Face to face,Aileen C. Domingo,1,1,0,0,2,1st - 1st Semester,1.65,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2501006755,"Aguilar, Allen Rae",BSN / 2nd Year,CON,Kalilangan,allen.aguilar6012@buksu.edu.ph,Face to face,Rhea L. Aquino,1,1,1,1,3,2nd - 1st Semester,2.64,3,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
2401005454,"Pascual, Angelo Reyes",BSIT / 3rd Year,CITC,Cabanglasan,angelo.pascual1151@buksu.edu.ph,Regular,Richard B. Salazar,1,1,1,1,5,3rd - 1st Semester,2.51,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
2302005774,"Santos, Rose Jose",BSEntrep / 1st Year,CBAA,San Fernando,rose.santos3567@gmail.com,Transferee,Maria G. Ramos,1,1,1,1,5,1st - 1st Semester,2.74,3,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
2301005843,"Natividad, Sheila Mae",BSMath / 2nd Year,CAS,San Fernando,sheila.natividad7525@buksu.edu.ph,Face to face,Jose A. Flores,0,1,1,1,7,2nd - 1st Semester,2.65,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2501008265,"Ocampo, Bryan Claire",BSCrim / 1st Year,CCJE,Main,bryan.ocampo9954@buksu.edu.ph,Transferee,Patrick M. Rosales,0,1,0,1,5,1st - 1st Semester,2.15,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2301013652,"Rosales, Nicole Jane",BSBio / 3rd Year,CAS,Cabanglasan,nicole.rosales3988@buksu.edu.ph,Regular,Raul Lecaros,0,1,0,0,1,2nd - 2nd Semester,1.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2501008749,"Domingo, Alyssa Garcia",BSBio / 3rd Year,CAS,Kalilangan,alyssa.domingo6495@gmail.com,Regular,Leah C. Dizon,1,1,1,1,6,3rd - 1st Semester,3.16,4,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0
2202014319,"Reyes, Alyssa Claire",BSIS / 2nd Year,CITC,Kalilangan,alyssa.reyes80@buksu.edu.ph,Face to face,Aileen C. Domingo,1,1,1,1,4,2nd - 1st Semester,2.57,3,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
2402005260,"Cabrera, Patricia Lyn",BSA / 2nd Year,CBAA,Main,patricia.cabrera4231@buksu.edu.ph,Online,Leah C. Dizon,1,1,1,1,6,1st - 2nd Semester,2.95,3,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
2201006311,"Lopez, Angelo Kate",BSMath / 1st Year,CAS,Malitbog,angelo.lopez3614@yahoo.com,Online,Rhea L. Aquino,1,1,1,1,7,1st - 1st Semester,2.7,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2301005381,"Mercado, Bryan Paolo",BEEd / 1st Year,CTE,Main,bryan.mercado3097@buksu.edu.ph,Regular,Richard B. Salazar,0,1,0,0,2,1st - 1st Semester,1.71,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2302014339,"Valencia, Nicole Marie",BSCS / 4th Year,CITC,Malitbog,nicole.valencia7799@gmail.com,Regular,Carla M. Reyes,0,1,0,0,5,4th - 1st Semester,2.44,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2402008389,"Fernandez, Miguel Kate",BSEntrep / 3rd Year,CBAA,Cabanglasan,miguel.fernandez757@buksu.edu.ph,Online,Nina V. Mendoza,0,1,0,0,3,3rd - 1st Semester,1.64,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2501007356,"Villanueva, Joseph Anne",BSPsych / 3rd Year,CAS,Talakag,joseph.villanueva5886@gmail.com,Regular,Rhea L. Aquino,0,0,0,0,1,2nd - 2nd Semester,1.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402004937,"Garcia, Louise Ramos",BSIS / 4th Year,CITC,Main,louise.garcia4927@yahoo.com,Face to face,Jose A. Flores,1,1,1,1,7,3rd - 2nd Semester,3.21,4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
2302012816,"Valencia, Janelle Paolo",BSEntrep / 2nd Year,CBAA,Main,janelle.valencia9181@buksu.edu.ph,Face to face,John P. Navarro,1,1,0,1,7,1st - 2nd Semester,2.37,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2401008428,"Navarro, Sheila Grace",BSBA-FM / 2nd Year,CBAA,Talakag,sheila.navarro8678@buksu.edu.ph,Face to face,Mark T. Villanueva,0,1,1,1,7,2nd - 1st Semester,2.6,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
2501005482,"Fernandez, Jerome Reyes",BSMath / 3rd Year,CAS,Kitaotao,jerome.fernandez8057@gmail.com,Hybrid,Patrick M. Rosales,0,1,0,0,3,2nd - 2nd Semester,1.88,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2501005569,"Natividad, Allen Lyn",BSMath / 3rd Year,CAS,Main,allen.natividad7168@yahoo.com,Online,Leah C. Dizon,1,1,0,0,2,2nd - 2nd Semester,2.28,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2301012527,"Flores, Louise Santos",BSIS / 1st Year,CITC,Kitaotao,louise.flores3279@buksu.edu.ph,Regular,Rhea L. Aquino,1,1,1,1,6,1st - 1st Semester,2.69,3,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
2302007200,"Torres, Daniel Paolo",BSPsych / 2nd Year,CAS,Baungon,daniel.torres1672@buksu.edu.ph,Regular,Mark T. Villanueva,1,1,0,0,4,1st - 2nd Semester,2.22,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2202010810,"Mercado, Janelle Miguel",BSDAT-EMC / 2nd Year,F,Main,janelle.mercado1656@buksu.edu.ph,Regular,Angela S. Bautista,1,1,0,0,5,1st - 2nd Semester,2.24,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2201010207,"Lopez, Nathan Marie",BSCrim / 1st Year,CCJE,Dangcagan,nathan.lopez9872@buksu.edu.ph,Hybrid,Rhea L. Aquino,0,0,1,0,4,1st - 1st Semester,1.74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402005402,"Ramos, Kenneth Mae",BSEd-Math / 2nd Year,CTE,Impasug-ong,kenneth.ramos8586@buksu.edu.ph,Regular,Raul Lecaros,0,0,1,0,4,2nd - 1st Semester,1.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202012151,"Soriano, Jessa Ramos",BSEd-Math / 1st Year,CTE,Baungon,jessa.soriano5519@yahoo.com,Face to face,Leah C. Dizon,1,1,0,1,5,1st - 1st Semester,2.43,3,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
2301011313,"Cabrera, Jessa Rae",BSPsych / 1st Year,CAS,Kitaotao,jessa.cabrera4671@yahoo.com,Hybrid,Rhea L. Aquino,0,1,0,0,3,1st - 1st Semester,2.03,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2402012600,"Lopez, Trisha Mae",BSA / 1st Year,CBAA,Dangcagan,trisha.lopez955@gmail.com,Regular,Raul Lecaros,0,0,0,0,3,1st - 1st Semester,1.49,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2202013128,"Ramos, Elijah Lyn",BSEd-Math / 2nd Year,CTE,Dangcagan,elijah.ramos9063@buksu.edu.ph,Hybrid,Grace B. Lopez,0,1,0,1,6,2nd - 1st Semester,2.27,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
2301011361,"Morales, Jerome Faith",BSN / 2nd Year,CON,Kalilangan,jerome.morales9747@buksu.edu.ph,Returnee,John P. Navarro,1,1,1,1,6,1st - 2nd Semester,2.88,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2402006261,"Torres, Joy Louise",BSIS / 4th Year,CITC,Main,joy.torres3896@gmail.com,Regular,Jose A. Flores,0,1,0,0,4,4th - 1st Semester,2.32,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2301004925,"Rivera, Miguel Ramos",BSEntrep / 1st Year,CBAA,Kalilangan,miguel.rivera1736@yahoo.com,Transferee,Maria G. Ramos,0,1,1,1,6,1st - 1st Semester,2.68,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2501014364,"Santos, Janelle Cruz",BSEd-Math / 4th Year,CTE,Kalilangan,janelle.santos7914@buksu.edu.ph,Face to face,Richard B. Salazar,0,0,0,1,3,3rd - 2nd Semester,1.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2202005611,"Reyes, Anne Paolo",BSBio / 2nd Year,CAS,Cabanglasan,anne.reyes7720@buksu.edu.ph,Hybrid,Carla M. Reyes,1,1,1,1,8,1st - 2nd Semester,3.45,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
2202006727,"Reyes, Gabriel Kate",BSCS / 3rd Year,CITC,San Fernando,gabriel.reyes2159@gmail.com,Regular,Aileen C. Domingo,0,1,0,0,4,2nd - 2nd Semester,2.22,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2501005254,"Salazar, Fatima Rose",BSEd-English / 4th Year,CTE,Main,fatima.salazar4722@buksu.edu.ph,Face to face,Maria G. Ramos,1,1,1,1,8,3rd - 2nd Semester,3.31,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2501013965,"Salazar, Jerome Kate",BPA / 2nd Year,COA,Baungon,jerome.salazar5774@buksu.edu.ph,Online,Rhea L. Aquino,0,0,0,0,1,1st - 2nd Semester,1.45,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2301010809,"Mercado, Fatima Cruz",BSEd-Math / 1st Year,CTE,Talakag,fatima.mercado8744@buksu.edu.ph,Online,Jose A. Flores,1,1,1,1,10,1st - 1st Semester,3.45,4,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
2302006316,"Ramos, Vincent Claire",BSMath / 3rd Year,CAS,Kalilangan,vincent.ramos7134@buksu.edu.ph,Face to face,Rhea L. Aquino,0,0,0,1,2,2nd - 2nd Semester,1.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2301007352,"Rivera, Mae Anne",BSMath / 2nd Year,CAS,Kitaotao,mae.rivera555@buksu.edu.ph,Face to face,Patrick M. Rosales,1,1,1,1,7,1st - 2nd Semester,3.11,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2301007376,"Aguilar, Carlo Marie",BSIS / 1st Year,CITC,Main,carlo.aguilar2407@yahoo.com,Regular,Grace B. Lopez,1,1,1,0,5,1st - 1st Semester,2.68,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2402009906,"Garcia, Vincent Marie",BSIS / 2nd Year,CITC,Kalilangan,vincent.garcia3737@buksu.edu.ph,Hybrid,Rhea L. Aquino,1,1,1,1,7,2nd - 1st Semester,2.76,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2501010613,"Natividad, Bryan Anne",BSBA-FM / 2nd Year,CBAA,Dangcagan,bryan.natividad2355@buksu.edu.ph,Regular,Nina V. Mendoza,1,1,1,1,6,1st - 2nd Semester,2.78,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2401012660,"Gonzales, Juan Hope",BSEd-English / 2nd Year,CTE,Main,juan.gonzales6208@gmail.com,Hybrid,Paolo D. Torres,1,1,1,1,6,1st - 2nd Semester,2.95,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2302009775,"Castillo, Jerome Hope",BSDAT-EMC / 3rd Year,F,Main,jerome.castillo6352@buksu.edu.ph,Transferee,Carla M. Reyes,1,1,1,1,3,3rd - 1st Semester,2.58,2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0
2202012014,"Dela Cruz, Maria Grace",BSIT / 3rd Year,CITC,Malitbog,maria.delacruz4957@buksu.edu.ph,Face to face,Rhea L. Aquino,1,1,0,0,3,2nd - 2nd Semester,1.72,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2401007025,"Ocampo, Nicole Ramos",BSIT / 4th Year,CITC,Main,nicole.ocampo1926@buksu.edu.ph,Face to face,Patrick M. Rosales,0,1,0,0,4,4th - 1st Semester,2.43,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2302005141,"Ramos, Elijah Cruz",BSMath / 1st Year,CAS,Dangcagan,elijah.ramos2534@buksu.edu.ph,Returnee,Aileen C. Domingo,0,0,0,0,5,1st - 1st Semester,1.94,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2302011505,"Domingo, Anne Hope",BEEd / 4th Year,CTE,Main,anne.domingo3316@buksu.edu.ph,Transferee,Leah C. Dizon,0,1,0,0,5,3rd - 2nd Semester,2.07,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2501011102,"Garcia, Fatima Reyes",BSCS / 3rd Year,CITC,Kitaotao,fatima.garcia9493@buksu.edu.ph,Online,Patrick M. Rosales,0,0,0,0,2,3rd - 1st Semester,1.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201012893,"Salazar, Trisha Grace",BEEd / 1st Year,CTE,Talakag,trisha.salazar9100@buksu.edu.ph,Hybrid,Paolo D. Torres,0,1,0,0,3,1st - 1st Semester,2.16,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2401007500,"Pascual, Jerome Ramos",BSDAT-EMC / 1st Year,F,San Fernando,jerome.pascual8595@yahoo.com,Face to face,Grace B. Lopez,0,1,1,1,7,1st - 1st Semester,2.51,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2401011402,"Natividad, Mark Louise",BSBio / 2nd Year,CAS,Kibawe,mark.natividad3666@gmail.com,Face to face,Paolo D. Torres,0,1,0,0,4,2nd - 1st Semester,1.76,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2402013119,"Aguilar, Joseph Louise",BSEd-Math / 1st Year,CTE,Dangcagan,joseph.aguilar6947@buksu.edu.ph,Online,Paolo D. Torres,0,1,1,1,7,1st - 1st Semester,2.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2302005779,"Mendoza, Noel Anne",BSEntrep / 2nd Year,CBAA,Kalilangan,noel.mendoza6952@gmail.com,Regular,Carla M. Reyes,0,1,0,0,4,1st - 2nd Semester,2.49,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2301005329,"Villanueva, Rhea Cruz",BSPsych / 3rd Year,CAS,Main,rhea.villanueva4472@gmail.com,Regular,Rhea L. Aquino,0,1,0,0,4,2nd - 2nd Semester,2.31,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2402009478,"Gonzales, Daniel Faith",BSBio / 1st Year,CAS,Talakag,daniel.gonzales4503@buksu.edu.ph,Face to face,Grace B. Lopez,0,1,1,0,5,1st - 1st Semester,2.58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2501012021,"Ocampo, Joshua Anne",BSMath / 4th Year,CAS,Main,joshua.ocampo9346@gmail.com,Face to face,Carla M. Reyes,1,1,0,1,4,3rd - 2nd Semester,2.39,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2401008163,"Santos, Juan Kate",BSA / 2nd Year,CBAA,San Fernando,juan.santos7327@gmail.com,Online,Mark T. Villanueva,0,1,0,1,6,1st - 2nd Semester,2.21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202014773,"Ramos, Joshua Rae",BSIS / 4th Year,CITC,Baungon,joshua.ramos2087@buksu.edu.ph,Hybrid,Carla M. Reyes,1,0,0,0,5,4th - 1st Semester,1.96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2201012404,"Soriano, Vincent Garcia",BSBA-FM / 2nd Year,CBAA,Kitaotao,vincent.soriano8394@yahoo.com,Regular,Leah C. Dizon,0,0,0,0,1,1st - 2nd Semester,1.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402006305,"Bautista, Alyssa Rae",BPA / 3rd Year,COA,Kalilangan,alyssa.bautista4375@yahoo.com,Returnee,Grace B. Lopez,1,1,1,0,5,2nd - 2nd Semester,2.53,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2202014896,"Castillo, Diana Anne",BSDAT-EMC / 4th Year,F,Talakag,diana.castillo2706@yahoo.com,Online,Jose A. Flores,1,1,0,1,2,4th - 1st Semester,2.26,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
