Student_No,Name,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Remarks,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each
2273227390,"Bautista, Christian H.",3,3.25,3.25,3.25,3,3.25,3.25,3.25,3.175,3.175,5.00,Failed,62,55,29.3,100,100,50,3.04,2.84,3.37,2.92,2.58,5
2318155318,"Merina, Renz C.",1.75,1.75,1.75,1.75,1.25,1.25,1,1.25,1.75,1.15,1.50,Passed,86,85,43.4,100,100,50,4.66,4.62,4.89,4.37,4.46,5
2337857394,"De Guzman, Thomas F.",2.75,3,3,3.00,3,3,3,3.00,2.925,3,3.00,Passed,66,62,31,100,100,50,3.39,2.99,3.06,2.78,3.29,5
2221073508,"Valdez, Justine M.",1.5,1.25,1.25,1.25,1.5,1.75,1.5,1.50,1.325,1.575,1.50,Passed,90,91,46.9,100,100,50,4.31,4.35,3.84,5,4.26,5
2390704061,"Torres, Juvel K.",2,2.25,2.5,2.25,1.5,1.5,2,1.75,2.275,1.7,2.00,Passed,82,76,36.6,100,100,50,4.35,4.39,4.26,4.16,4.52,5
2221627860,"Lantinay, Dean G.",4,3,3.75,5.00,3.75,3.75,4,5.00,3.6,3.85,5.00,Failed,40,60,23.4,100,100,50,2.12,2.54,2.33,2.2,2.43,5
2352974336,"Mercado, Nathan B.",3.25,2.75,3.5,3.25,3.25,3.25,3.25,3.25,3.2,3.25,5.00,Failed,55,65,26.7,100,100,50,2.73,2.93,3.04,3.01,2.86,5
2200763493,"Lisondra, Ella F.",2.5,2.5,2.75,2.50,2.75,2.75,2.75,2.75,2.6,2.75,2.75,Passed,73,71,34.3,100,100,50,3.62,3.47,3.33,3.34,3.27,5
2266976395,"De Guzman, Ian M.",2,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.175,2.25,2.25,Passed,83,75,38.2,100,100,50,3.85,3.7,3.97,3.95,4.19,5
2395780381,"Tolentino, Dean O.",3.5,3.25,3.5,3.50,3.25,3.25,3.25,3.25,3.425,3.25,5.00,Failed,54,57,25.8,100,100,50,2.91,2.74,2.7,3.21,3.2,5
2315885676,"Delfin, Ella I.",2.75,3.5,3,3.00,3,3,3,3.00,3.075,3,3.00,Passed,69,54,30.9,100,100,50,2.99,2.95,3.31,3.26,3.15,5
2215611820,"Dela Cruz, Pol D.",2,2.75,2.5,2.50,2.25,2.25,2.5,2.25,2.425,2.35,2.50,Passed,80,69,37.4,100,100,50,4.01,3.63,4.01,3.79,3.84,5
2261905764,"Mendoza, Gabriel N.",2.5,3,3.25,3.00,3.25,3.25,3,3.25,2.95,3.15,3.00,Passed,74,63,28.9,100,100,50,3.15,3.31,3.36,2.94,2.77,5
2258341192,"Dela Cerna, Claire D.",3,3,2.75,3.00,3,3,3,3.00,2.9,3,3.00,Passed,62,63,32.6,100,100,50,3.18,3.15,3.46,2.95,3.51,5
2373306599,"Delfin, Miguel A.",1.5,1.5,2,1.75,2,1.5,1.75,1.75,1.7,1.75,1.75,Passed,90,89,41.2,100,100,50,4.47,4.38,4.47,4.31,4.57,5
2345717604,"Añonuevo, Miguel K.",2.75,2.25,2.75,2.50,2.75,2.75,2.75,2.75,2.6,2.75,2.75,Passed,69,76,33.5,100,100,50,3.35,3.62,3.59,3.08,3.17,5
2355367510,"Navarro, Ian F.",3.25,2.75,3.25,3.00,2.75,3.25,3,3.00,3.1,3,3.00,Passed,59,66,29.8,100,100,50,3.8,2.95,3.01,2.84,3.15,5
2229421005,"Santos, Jeter I.",2.75,2.75,2.25,2.50,3,3,3.25,3.00,2.55,3.1,2.75,Passed,66,66,37.7,100,100,50,3.13,2.97,3.49,3.3,2.89,5
2325144580,"Melendez, Jeter P.",4,3.75,3.5,5.00,3.75,4,3.75,5.00,3.725,3.825,5.00,Failed,43,47,25,100,100,50,2.3,2.33,2.19,2.98,2.47,5
2384639379,"Gumapac, Jaymarc C.",3.25,3,2.75,3.00,3,3.5,3.25,3.25,2.975,3.25,3.00,Passed,58,63,32.7,100,100,50,3.03,3.13,2.92,3.17,2.82,5
